sample_id,image_id,class_name,image_label,label,image_path,mask_paths,mask_path
forged__20437,20437,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20437.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20437.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20437.npy
forged__20498,20498,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20498.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20498.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20498.npy
forged__2050,2050,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2050.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2050.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20507.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2050.npy
forged__20507,20507,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20507.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20507.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20507.npy
forged__20518,20518,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20518.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20518.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20518.npy
forged__20569,20569,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20569.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20569.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20569.npy
forged__20577,20577,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20577.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20577.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20577.npy
forged__20578,20578,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20578.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20578.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20578.npy
forged__20619,20619,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20619.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20619.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20619.npy
forged__2064,2064,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2064.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2064.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20645.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2064.npy
forged__20645,20645,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20645.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20645.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20645.npy
forged__20662,20662,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20662.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20662.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20662.npy
forged__20749,20749,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20749.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20749.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20749.npy
forged__20751,20751,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20751.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20751.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20751.npy
forged__20752,20752,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20752.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20752.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20752.npy
forged__20755,20755,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20755.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20755.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20755.npy
forged__20764,20764,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20764.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20764.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20764.npy
forged__20768,20768,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20768.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20768.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20768.npy
forged__20795,20795,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20795.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20795.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20795.npy
forged__20819,20819,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20819.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20819.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20819.npy
forged__20828,20828,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20828.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20828.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20828.npy
forged__2083,2083,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2083.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2083.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20833.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2083.npy
forged__20850,20850,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20850.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20850.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20850.npy
forged__2087,2087,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2087.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2087.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2087.npy
forged__20882,20882,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20882.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20882.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20882.npy
forged__209,209,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/209.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/209.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20920.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/20985.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/209.npy
forged__210,210,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/210.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/210.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21004.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21014.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21034.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21095.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/210.npy
forged__21004,21004,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21004.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21004.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21004.npy
forged__21014,21014,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21014.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21014.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21014.npy
forged__21095,21095,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21095.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21095.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21095.npy
forged__21134,21134,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21134.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21134.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21134.npy
forged__21156,21156,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21156.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21156.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21156.npy
forged__21202,21202,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21202.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21202.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21202.npy
forged__21213,21213,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21213.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21213.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21213.npy
forged__21239,21239,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21239.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21239.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21239.npy
forged__21253,21253,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21253.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21253.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21253.npy
forged__21266,21266,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21266.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21266.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21266.npy
forged__21331,21331,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21331.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21331.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21331.npy
forged__21375,21375,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21375.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21375.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21375.npy
forged__21525,21525,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21525.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21525.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21525.npy
forged__21603,21603,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21603.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21603.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21603.npy
forged__21631,21631,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21631.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21631.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21631.npy
forged__21633,21633,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21633.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21633.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21633.npy
forged__21640,21640,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21640.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21640.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21640.npy
forged__21652,21652,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21652.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21652.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21652.npy
forged__21671,21671,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21671.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21671.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21671.npy
forged__21706,21706,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21706.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21706.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21706.npy
forged__21740,21740,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21740.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21740.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21740.npy
forged__21747,21747,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21747.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21747.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21747.npy
forged__21765,21765,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21765.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21765.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21765.npy
forged__21770,21770,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21770.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21770.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21770.npy
forged__21773,21773,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21773.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21773.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21773.npy
forged__21798,21798,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21798.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21798.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21798.npy
forged__21809,21809,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21809.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21809.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21809.npy
forged__21933,21933,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21933.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21933.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21933.npy
forged__21946,21946,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21946.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21946.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21946.npy
forged__21968,21968,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21968.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21968.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/21968.npy
forged__22052,22052,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22052.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22052.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22052.npy
forged__22066,22066,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22066.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22066.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22066.npy
forged__22078,22078,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22078.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22078.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22078.npy
forged__22141,22141,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22141.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22141.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22141.npy
forged__22164,22164,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22164.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22164.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22164.npy
forged__22173,22173,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22173.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22173.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22173.npy
forged__22175,22175,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22175.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22175.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22175.npy
forged__22216,22216,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22216.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22216.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22216.npy
forged__22224,22224,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22224.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22224.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22224.npy
forged__22226,22226,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22226.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22226.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22226.npy
forged__22274,22274,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22274.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22274.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22274.npy
forged__22298,22298,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22298.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22298.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22298.npy
forged__2230,2230,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2230.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2230.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2230.npy
forged__22323,22323,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22323.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22323.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22323.npy
forged__22346,22346,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22346.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22346.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22346.npy
forged__22372,22372,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22372.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22372.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22372.npy
forged__22416,22416,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22416.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22416.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22416.npy
forged__22430,22430,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22430.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22430.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22430.npy
forged__22507,22507,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22507.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22507.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22507.npy
forged__22524,22524,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22524.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22524.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22524.npy
forged__22556,22556,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22556.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22556.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22556.npy
forged__22638,22638,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22638.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22638.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22638.npy
forged__22666,22666,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22666.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22666.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22666.npy
forged__22719,22719,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22719.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22719.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22719.npy
forged__22732,22732,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22732.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22732.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22732.npy
forged__22751,22751,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22751.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22751.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22751.npy
forged__2276,2276,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2276.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2276.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2276.npy
forged__22787,22787,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22787.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22787.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22787.npy
forged__22821,22821,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22821.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22821.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22821.npy
forged__22834,22834,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22834.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22834.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22834.npy
forged__22842,22842,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22842.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22842.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22842.npy
forged__22864,22864,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22864.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22864.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22864.npy
forged__22918,22918,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22918.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22918.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22918.npy
forged__2293,2293,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2293.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2293.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22933.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/2293.npy
forged__22933,22933,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22933.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22933.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/22933.npy
