path,file,stem,suffix,shape,ndim,dtype,min,max,mean,has_nan,file_size_kb,group
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42698.png,42698.png,42698,.png,"(125, 1267, 3)",3,uint8,57.0,243.0,188.95572533543805,False,33.8046875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/427.png,427.png,427,.png,"(94, 366, 3)",3,uint8,0.0,215.0,172.3124927334031,False,27.78125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42735.png,42735.png,42735,.png,"(1200, 1600, 3)",3,uint8,0.0,250.0,4.2329840277777775,False,1583.119140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42742.png,42742.png,42742,.png,"(256, 256, 4)",3,uint8,1.0,255.0,67.11077499389648,False,30.185546875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42757.png,42757.png,42757,.png,"(512, 512)",2,uint8,62.0,255.0,149.18793869018555,False,192.140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42776.png,42776.png,42776,.png,"(375, 364, 3)",3,uint8,2.0,255.0,132.72195115995115,False,257.51953125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42801.png,42801.png,42801,.png,"(97, 620, 3)",3,uint8,1.0,154.0,128.70949451280345,False,31.9208984375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42827.png,42827.png,42827,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,144.8239894894895,False,1323.365234375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42832.png,42832.png,42832,.png,"(1001, 124, 3)",3,uint8,9.0,255.0,138.74988720956463,False,221.4990234375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42834.png,42834.png,42834,.png,"(763, 756, 3)",3,uint8,0.0,255.0,131.89000649529265,False,863.53125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42886.png,42886.png,42886,.png,"(158, 899, 3)",3,uint8,4.0,209.0,116.02015131674669,False,70.8408203125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42916.png,42916.png,42916,.png,"(666, 1000, 3)",3,uint8,2.0,255.0,164.30924674674674,False,1126.2578125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/42983.png,42983.png,42983,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,163.92480280280282,False,1168.11328125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43085.png,43085.png,43085,.png,"(647, 1355, 3)",3,uint8,0.0,251.0,220.5514762999253,False,283.015625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43093.png,43093.png,43093,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,132.72716966966968,False,1384.69140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43106.png,43106.png,43106,.png,"(1024, 1280, 3)",3,uint8,0.0,255.0,70.5806037902832,False,2142.2724609375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43120.png,43120.png,43120,.png,"(1005, 431, 3)",3,uint8,60.0,246.0,215.8120395701308,False,109.16796875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43128.png,43128.png,43128,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,88.45722972972973,False,1058.6484375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43142.png,43142.png,43142,.png,"(360, 360, 4)",3,uint8,4.0,255.0,72.50281828703703,False,56.2138671875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43161.png,43161.png,43161,.png,"(512, 535, 3)",3,uint8,23.0,255.0,157.70148218457945,False,195.4619140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43168.png,43168.png,43168,.png,"(256, 256, 4)",3,uint8,1.0,255.0,70.64733123779297,False,30.03515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4318.png,4318.png,4318,.png,"(256, 256, 4)",3,uint8,1.0,255.0,71.00636672973633,False,30.6572265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43193.png,43193.png,43193,.png,"(256, 256, 4)",3,uint8,2.0,255.0,71.02543258666992,False,28.9296875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4321.png,4321.png,4321,.png,"(357, 981, 3)",3,uint8,57.0,255.0,214.41864615367044,False,284.69921875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43222.png,43222.png,43222,.png,"(360, 360, 4)",3,uint8,2.0,255.0,70.0137673611111,False,52.7666015625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4326.png,4326.png,4326,.png,"(360, 360, 4)",3,uint8,1.0,255.0,70.20139467592593,False,53.6494140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43269.png,43269.png,43269,.png,"(512, 514, 3)",3,uint8,4.0,253.0,52.29600483341439,False,106.078125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43270.png,43270.png,43270,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,142.81757857857858,False,1252.736328125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43285.png,43285.png,43285,.png,"(64, 814, 3)",3,uint8,0.0,255.0,207.5193296990172,False,26.97265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43300.png,43300.png,43300,.png,"(512, 558, 3)",3,uint8,0.0,255.0,72.15557095654121,False,227.4775390625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43301.png,43301.png,43301,.png,"(91, 593, 3)",3,uint8,0.0,217.0,175.3279098641662,False,32.9287109375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43324.png,43324.png,43324,.png,"(666, 1000, 3)",3,uint8,0.0,244.0,87.41286936936937,False,932.658203125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43340.png,43340.png,43340,.png,"(256, 256, 4)",3,uint8,2.0,255.0,70.30953598022461,False,37.181640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43368.png,43368.png,43368,.png,"(256, 320, 4)",3,uint8,2.0,255.0,73.25274353027343,False,39.169921875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43391.png,43391.png,43391,.png,"(256, 320, 4)",3,uint8,16.0,255.0,195.74412231445314,False,142.2587890625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43459.png,43459.png,43459,.png,"(256, 320, 4)",3,uint8,0.0,255.0,188.84891662597656,False,113.2998046875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43582.png,43582.png,43582,.png,"(512, 730, 3)",3,uint8,0.0,249.0,183.19127247431507,False,334.068359375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43589.png,43589.png,43589,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,111.87565215215216,False,1151.8466796875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43610.png,43610.png,43610,.png,"(1200, 1600, 3)",3,uint8,0.0,233.0,4.885023090277778,False,1591.232421875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43623.png,43623.png,43623,.png,"(1200, 1600, 3)",3,uint8,0.0,254.0,34.60881892361111,False,2251.9404296875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43659.png,43659.png,43659,.png,"(185, 943, 3)",3,uint8,0.0,198.0,140.23905878306726,False,64.53125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43660.png,43660.png,43660,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,93.52805505505505,False,1143.2958984375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43703.png,43703.png,43703,.png,"(573, 355, 3)",3,uint8,157.0,246.0,215.30816311481453,False,94.634765625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4371.png,4371.png,4371,.png,"(379, 506, 3)",3,uint8,23.0,255.0,223.11845018963294,False,165.560546875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43712.png,43712.png,43712,.png,"(1912, 2568)",2,uint8,13.0,255.0,52.44815312210795,False,1276.94921875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43726.png,43726.png,43726,.png,"(512, 512, 3)",3,uint8,0.0,255.0,201.72421264648438,False,262.2373046875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43760.png,43760.png,43760,.png,"(512, 779, 3)",3,uint8,20.0,255.0,76.41993942554556,False,260.53125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43787.png,43787.png,43787,.png,"(1024, 1280, 3)",3,uint8,0.0,255.0,88.9543830871582,False,2132.521484375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43810.png,43810.png,43810,.png,"(1200, 1600, 3)",3,uint8,0.0,254.0,2.2794755208333335,False,1242.4638671875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43831.png,43831.png,43831,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,88.42552802802803,False,1198.1826171875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43839.png,43839.png,43839,.png,"(1200, 1600, 3)",3,uint8,0.0,251.0,3.8927633680555553,False,1566.84375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43850.png,43850.png,43850,.png,"(520, 696, 3)",3,uint8,0.0,255.0,5.833783709106985,False,245.22265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43877.png,43877.png,43877,.png,"(520, 696, 4)",3,uint8,9.0,255.0,74.11138925729443,False,147.212890625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43915.png,43915.png,43915,.png,"(256, 320, 4)",3,uint8,41.0,255.0,217.6515106201172,False,136.267578125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43955.png,43955.png,43955,.png,"(256, 320, 4)",3,uint8,0.0,255.0,189.59811401367188,False,112.7236328125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43986.png,43986.png,43986,.png,"(2592, 3888, 3)",3,uint8,0.0,255.0,149.98698052279676,False,11258.875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/43994.png,43994.png,43994,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,144.44556806806807,False,1353.6962890625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44000.png,44000.png,44000,.png,"(256, 320, 4)",3,uint8,21.0,255.0,196.37054748535155,False,143.66796875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44020.png,44020.png,44020,.png,"(256, 320, 4)",3,uint8,5.0,255.0,195.633837890625,False,100.4658203125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44040.png,44040.png,44040,.png,"(1200, 1600, 3)",3,uint8,0.0,247.0,4.515840451388889,False,1516.462890625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44074.png,44074.png,44074,.png,"(256, 256, 4)",3,uint8,9.0,255.0,77.43047332763672,False,40.806640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44122.png,44122.png,44122,.png,"(360, 360, 4)",3,uint8,2.0,255.0,70.31452546296296,False,53.197265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44157.png,44157.png,44157,.png,"(1087, 878, 3)",3,uint8,0.0,255.0,134.97139731722805,False,1706.2705078125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44171.png,44171.png,44171,.png,"(361, 448, 3)",3,uint8,108.0,215.0,193.408741838148,False,106.060546875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44187.png,44187.png,44187,.png,"(447, 795, 3)",3,uint8,0.0,255.0,128.5691856729466,False,689.8603515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44208.png,44208.png,44208,.png,"(158, 630, 3)",3,uint8,141.0,211.0,191.42126783202733,False,34.541015625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44212.png,44212.png,44212,.png,"(2592, 3888, 3)",3,uint8,0.0,255.0,148.7717682692552,False,11263.802734375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44231.png,44231.png,44231,.png,"(310, 610, 3)",3,uint8,0.0,255.0,204.33989952406134,False,117.734375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44236.png,44236.png,44236,.png,"(143, 883, 3)",3,uint8,0.0,175.0,144.7835652456264,False,84.478515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44267.png,44267.png,44267,.png,"(110, 884, 3)",3,uint8,0.0,234.0,203.00056561085972,False,59.853515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44291.png,44291.png,44291,.png,"(1024, 1024)",2,uint8,0.0,255.0,183.44269561767578,False,734.5029296875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44298.png,44298.png,44298,.png,"(1200, 1600, 3)",3,uint8,0.0,252.0,2.796014583333333,False,1090.837890625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44309.png,44309.png,44309,.png,"(1200, 1600, 3)",3,uint8,0.0,223.0,1.5753090277777777,False,1195.31640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44311.png,44311.png,44311,.png,"(1200, 1600, 3)",3,uint8,0.0,255.0,29.974947395833333,False,2214.5078125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44347.png,44347.png,44347,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,143.59269019019018,False,1185.8056640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44387.png,44387.png,44387,.png,"(179, 2415, 3)",3,uint8,0.0,225.0,165.91235643152086,False,183.171875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44399.png,44399.png,44399,.png,"(85, 483, 3)",3,uint8,29.0,180.0,161.2054966914302,False,43.814453125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44408.png,44408.png,44408,.png,"(256, 320, 4)",3,uint8,4.0,255.0,199.73299865722657,False,93.53515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44409.png,44409.png,44409,.png,"(1200, 1600, 3)",3,uint8,0.0,224.0,2.7753425347222223,False,1466.38671875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44420.png,44420.png,44420,.png,"(256, 320, 4)",3,uint8,19.0,255.0,202.1085205078125,False,134.70703125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44426.png,44426.png,44426,.png,"(137, 847, 3)",3,uint8,7.0,241.0,157.7847706374581,False,75.22265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44475.png,44475.png,44475,.png,"(256, 256, 4)",3,uint8,8.0,255.0,79.95420455932617,False,44.88671875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44554.png,44554.png,44554,.png,"(96, 556, 3)",3,uint8,103.0,247.0,213.7484200139888,False,49.7314453125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44555.png,44555.png,44555,.png,"(311, 706, 3)",3,uint8,14.0,255.0,64.96773179818369,False,109.919921875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44575.png,44575.png,44575,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,163.88758869090714,False,10072.8662109375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4460.png,4460.png,4460,.png,"(1200, 1600, 3)",3,uint8,0.0,254.0,3.9702303819444444,False,1576.423828125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44600.png,44600.png,44600,.png,"(256, 256, 4)",3,uint8,2.0,255.0,69.47804260253906,False,32.9951171875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44606.png,44606.png,44606,.png,"(256, 256, 4)",3,uint8,2.0,255.0,70.666259765625,False,38.47265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44622.png,44622.png,44622,.png,"(167, 538, 3)",3,uint8,0.0,254.0,210.89207087683369,False,39.3017578125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44640.png,44640.png,44640,.png,"(112, 401, 3)",3,uint8,32.0,217.0,178.04256471915448,False,49.5712890625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44648.png,44648.png,44648,.png,"(1200, 1600, 3)",3,uint8,0.0,242.0,3.2186017361111112,False,1439.6083984375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44652.png,44652.png,44652,.png,"(512, 512)",2,uint8,0.0,255.0,109.88812637329102,False,233.22265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44656.png,44656.png,44656,.png,"(256, 256, 4)",3,uint8,2.0,255.0,68.33624267578125,False,30.298828125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44666.png,44666.png,44666,.png,"(137, 502, 3)",3,uint8,95.0,183.0,166.67925378776863,False,77.3486328125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44701.png,44701.png,44701,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,134.22919769769769,False,1105.4677734375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44749.png,44749.png,44749,.png,"(1912, 2568)",2,uint8,8.0,255.0,31.134920334271822,False,1142.37109375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44750.png,44750.png,44750,.png,"(902, 1220, 3)",3,uint8,5.0,255.0,171.397302897023,False,1736.66015625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44751.png,44751.png,44751,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,148.81031851592533,False,10786.8310546875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44778.png,44778.png,44778,.png,"(76, 393, 3)",3,uint8,19.0,180.0,147.05433909200482,False,18.025390625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44800.png,44800.png,44800,.png,"(256, 256, 4)",3,uint8,10.0,255.0,74.82910537719727,False,35.6025390625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4481.png,4481.png,4481,.png,"(165, 1399, 3)",3,uint8,0.0,255.0,206.6795719886499,False,122.4599609375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44821.png,44821.png,44821,.png,"(1024, 1280, 3)",3,uint8,13.0,255.0,100.96272125244141,False,2239.7197265625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44825.png,44825.png,44825,.png,"(512, 633, 3)",3,uint8,0.0,255.0,144.65657397808056,False,385.1923828125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44829.png,44829.png,44829,.png,"(279, 516, 3)",3,uint8,53.0,238.0,208.71997860576255,False,89.9521484375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44838.png,44838.png,44838,.png,"(512, 592, 3)",3,uint8,57.0,255.0,146.5950366870777,False,224.78125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4490.png,4490.png,4490,.png,"(1200, 1600, 3)",3,uint8,0.0,251.0,3.278375347222222,False,1497.103515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44928.png,44928.png,44928,.png,"(256, 256, 4)",3,uint8,1.0,255.0,67.19231414794922,False,28.8173828125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44940.png,44940.png,44940,.png,"(1200, 1600, 3)",3,uint8,0.0,252.0,5.135925347222222,False,1448.416015625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45004.png,45004.png,45004,.png,"(256, 256, 4)",3,uint8,2.0,255.0,71.41838836669922,False,29.7353515625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45025.png,45025.png,45025,.png,"(512, 512, 3)",3,uint8,15.0,255.0,155.0895512898763,False,484.119140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45030.png,45030.png,45030,.png,"(512, 687, 3)",3,uint8,0.0,255.0,84.60596627092431,False,260.359375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4508.png,4508.png,4508,.png,"(1912, 2568)",2,uint8,5.0,229.0,23.633207101565453,False,1056.328125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45124.png,45124.png,45124,.png,"(256, 320, 4)",3,uint8,0.0,255.0,181.63052673339843,False,122.734375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45133.png,45133.png,45133,.png,"(256, 256, 4)",3,uint8,1.0,255.0,67.20891952514648,False,30.111328125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45139.png,45139.png,45139,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,134.70795745745747,False,1178.1142578125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45151.png,45151.png,45151,.png,"(117, 558, 3)",3,uint8,0.0,235.0,219.43928254143307,False,28.56640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45152.png,45152.png,45152,.png,"(360, 360, 4)",3,uint8,4.0,255.0,71.90085648148148,False,55.455078125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45180.png,45180.png,45180,.png,"(1024, 1024, 3)",3,uint8,0.0,255.0,51.66927941640218,False,1851.0419921875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45182.png,45182.png,45182,.png,"(2592, 3888, 3)",3,uint8,0.0,255.0,151.6697470996016,False,11188.306640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45202.png,45202.png,45202,.png,"(171, 136, 3)",3,uint8,17.0,255.0,149.93277720444902,False,43.8134765625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45218.png,45218.png,45218,.png,"(69, 517, 3)",3,uint8,0.0,243.0,209.5684317737972,False,40.8876953125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45269.png,45269.png,45269,.png,"(1200, 1600, 3)",3,uint8,0.0,252.0,41.97688107638889,False,2260.818359375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45287.png,45287.png,45287,.png,"(520, 696, 3)",3,uint8,0.0,255.0,7.23121868552903,False,211.958984375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45310.png,45310.png,45310,.png,"(1200, 1600, 3)",3,uint8,0.0,231.0,5.358471354166666,False,1607.3369140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45315.png,45315.png,45315,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,89.86104404404405,False,1110.76953125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45345.png,45345.png,45345,.png,"(520, 696, 3)",3,uint8,0.0,255.0,7.9084641173003245,False,286.56640625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45376.png,45376.png,45376,.png,"(1200, 1600, 3)",3,uint8,0.0,253.0,2.8314663194444445,False,1050.9052734375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45377.png,45377.png,45377,.png,"(520, 696, 3)",3,uint8,0.0,255.0,8.142874115826702,False,288.9765625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45381.png,45381.png,45381,.png,"(512, 512)",2,uint8,0.0,255.0,55.67532730102539,False,222.146484375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45400.png,45400.png,45400,.png,"(1200, 1600, 3)",3,uint8,0.0,251.0,3.9389451388888888,False,1601.9912109375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45485.png,45485.png,45485,.png,"(512, 512, 4)",3,uint8,76.0,255.0,231.19869709014893,False,244.626953125,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45496.png,45496.png,45496,.png,"(531, 258, 3)",3,uint8,47.0,252.0,183.9798293892368,False,103.32421875,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45522.png,45522.png,45522,.png,"(106, 460, 3)",3,uint8,0.0,250.0,150.7486259228876,False,29.62109375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45536.png,45536.png,45536,.png,"(512, 580, 3)",3,uint8,17.0,255.0,117.06161772629311,False,229.9287109375,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45552.png,45552.png,45552,.png,"(1153, 1307, 3)",3,uint8,0.0,255.0,125.95561228450978,False,1957.1494140625,train_forged
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4556.png,4556.png,4556,.png,"(256, 256, 4)",3,uint8,1.0,255.0,70.64880752563477,False,38.734375,train_forged
